"id_num";"ind_accda";"nombre_ind_accd";"ind_acciv";"nombre_ind_acciv";"total_mu30df";"total_hg30df";"total_hl30df";"fecha_accidente";"hora_accidente";"mes_1f";"nombre_mes";"anyo";"ccaa_1f";"nombre_ccaa";"provincia_1f";"nombre_provincia";"cod_municipio";"nombre_municipio";"carretera";"km";"sentido_1f";"nombre_sentido";"tipo_via_3f";"nombre_tipo_via";"titularidad_via_2f";"nombre_titularidad_via";"tipo_animal_1f";"nombre_tipo_animal_1f";"tipo_animal_2f";"nombre_tipo_animal_2f";"longitud";"latitud";"geom";"dia_semana";"nombre_dia_semana";"parte_dia";"luna";"prec";"tmin";"tmax";"sol";"uso_suelo";"altitud";"pendiente";"taxonkey";"tipo_dia";"tmed";"imd_total";"maxspeed"
201844072700;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2018-12-09;"1:15";12;Diciembre;2018;2;Aragón;44;Teruel;0;;A-222;72.25;2;Descendente;2;Resto vías interurbanas;2;Autonómica;8;Jabalí;1;Silvestre;-0.8511;40.95948;POINT (-0.8511 40.95948);7;Domingo;Noche;3;0.0;-1.0;16.1;8.3;Monte desarbolado;914.347;8.23;"7705930";Finde;7.550000000000001;2530.0;90
201609002053;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2016-06-13;"4:10";6;Junio;2016;8;Castilla y León;9;Burgos;0;;N-122;287.4;1;Ascendente;2;Resto vías interurbanas;1;Estatal;8;Jabalí;1;Silvestre;-3.88841;41.62413;POINT (-3.88841 41.62413);1;Lunes;Noche;57;0.2;12.3;28.2;9.4;Cultivos;901.653;0.4485;"7705930";Diario;20.25;4453.0;120
202133154126;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2021-10-06;"23:40";10;Octubre;2021;3;Asturias, Principado de;33;Asturias;33004;Avilés;N-632;99.7;2;Descendente;2;Resto vías interurbanas;1;Estatal;8;Jabalí;1;Silvestre;-5.93876;43.54952;POINT (-5.93876 43.54952);3;Miércoles;Noche;0;0.0;12.0;18.7;10.1;Cultivos;0.0;0.0;"7705930";Diario;15.35;20052.0;100
202144161163;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2021-09-11;"22:18";9;Septiembre;2021;2;Aragón;44;Teruel;0;;A-1507;5.336;1;Ascendente;2;Resto vías interurbanas;2;Autonómica;8;Jabalí;1;Silvestre;-1.34496;40.93467;POINT (-1.34496 40.93467);6;Sábado;Noche;19;0.0;11.8;27.9;8.6;Cultivos;1112.547;1.6075;"7705930";Finde;19.85;10837.0;80
201911081594;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2019-10-08;"19:00";10;Octubre;2019;1;Andalucía;11;Cádiz;11021;Jimena de la Frontera;A-405;24.6;1;Ascendente;2;Resto vías interurbanas;2;Autonómica;20;Canino;2;Doméstico;-5.43879;36.40426;POINT (-5.43879 36.40426);2;Martes;Día;;0.0;19.7;26.2;10.4;Monte desarbolado;202.938;9.4595;"";Diario;22.95;17564.0;80
202023116394;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2020-10-29;"19:55";10;Octubre;2020;1;Andalucía;23;Jaén;23095;Villacarrillo;N-322;170.0;2;Descendente;2;Resto vías interurbanas;1;Estatal;20;Canino;2;Doméstico;-3.15848;38.091;POINT (-3.15848 38.091);4;Jueves;Noche;94;0.0;8.7;26.0;0.0;Cultivos;1378.342;25.424500000000002;"";Diario;17.35;9136.0;120
201933096282;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2019-09-02;"0:15";9;Septiembre;2019;3;Asturias, Principado de;33;Asturias;33066;Siero;A-64;27.5;2;Descendente;1;Autopista y autovía;1;Estatal;8;Jabalí;1;Silvestre;-5.76247;43.38643;POINT (-5.76247 43.38643);1;Lunes;Noche;10;0.0;13.5;22.6;8.6;Artificial;303.351;14.9175;"7705930";Diario;18.05;31275.0;120
202039126941;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2020-07-29;"18:20";7;Julio;2020;6;Cantabria;39;Cantabria;39012;Cabezón de la Sal;A-8;248.0;1;Ascendente;1;Autopista y autovía;1;Estatal;20;Canino;2;Doméstico;-4.18356;43.32369;POINT (-4.18356 43.32369);3;Miércoles;Día;;0.0;18.3;21.2;0.0;Cultivos;320.938;-9999.0;"";Diario;19.75;16901.0;120
201613004394;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2016-11-14;"19:50";11;Noviembre;2016;7;Castilla-La Mancha;13;Ciudad Real;13053;Manzanares;CM-4124;30.0;2;Descendente;2;Resto vías interurbanas;2;Autonómica;0;Animal no identificado;0;Animal no identificado;-3.41951;38.98077;POINT (-3.41951 38.98077);1;Lunes;Noche;99;0.0;5.0;14.6;5.9;Cultivos;716.787;7.281499999999999;"";Diario;9.8;3248.0;80
201831065304;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2018-02-17;"23:20";2;Febrero;2018;15;Navarra, Comunidad Foral de;31;Navarra;0;;NA-132;1.6;2;Descendente;2;Resto vías interurbanas;2;Autonómica;8;Jabalí;1;Silvestre;-2.0024;42.64878;POINT (-2.0024 42.64878);6;Sábado;Noche;1;0.0;3.8;12.3;2.0;Cultivos;467.58;6.7620000000000005;"7705930";Finde;8.05;10744.0;90
201616005909;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2016-09-25;"23:30";9;Septiembre;2016;7;Castilla-La Mancha;16;Cuenca;0;;CM-2100;28.5;2;Descendente;2;Resto vías interurbanas;2;Autonómica;8;Jabalí;1;Silvestre;-2.19193;39.72842;POINT (-2.19193 39.72842);7;Domingo;Noche;33;0.0;12.6;27.0;8.0;Cultivos;;-9999.0;"7705930";Finde;19.8;23708.0;80
202115141506;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2021-04-11;"19:15";4;Abril;2021;12;Galicia;15;Coruña, A;0;;N-547;84.5;2;Descendente;2;Resto vías interurbanas;1;Estatal;8;Jabalí;1;Silvestre;-8.37325;42.90287;POINT (-8.37325 42.90287);7;Domingo;Día;;0.0;3.6;12.4;5.6;Cultivos;318.39;4.064;"7705930";Finde;8.0;7497.0;120
201933096438;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2019-03-24;"22:15";3;Marzo;2019;3;Asturias, Principado de;33;Asturias;33076;Villaviciosa;VV-8;5.4;1;Ascendente;2;Resto vías interurbanas;2;Autonómica;8;Jabalí;1;Silvestre;-5.53327;43.48775;POINT (-5.53327 43.48775);7;Domingo;Noche;88;0.0;4.4;16.7;9.1;Cultivos;277.661;-9999.0;"7705930";Finde;10.55;369.0;80
201924088487;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2019-05-19;"2:45";5;Mayo;2019;8;Castilla y León;24;León;0;;CL-622;10.3;2;Descendente;2;Resto vías interurbanas;2;Autonómica;5;Corzo;1;Silvestre;-5.64392;42.48038;POINT (-5.64392 42.48038);7;Domingo;Noche;100;0.0;1.0;16.5;12.1;Cultivos;810.603;1.0755;"5220126";Finde;8.75;12671.0;90
201914082612;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2019-10-23;"12:55";10;Octubre;2019;1;Andalucía;14;Córdoba;0;;A-4;374.2;2;Descendente;1;Autopista y autovía;1;Estatal;20;Canino;2;Doméstico;-4.49058;37.94999;POINT (-4.49058 37.94999);3;Miércoles;Día;;0.7;7.4;15.2;0.3;Cultivos;243.474;6.62;"";Diario;11.3;28126.0;120
201922086825;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2019-01-03;"19:15";1;Enero;2019;2;Aragón;22;Huesca;0;;AP-2;94.0;1;Ascendente;1;Autopista y autovía;1;Estatal;17;Zorro;1;Silvestre;0.11944;41.49656;POINT (0.11944 41.49656);4;Jueves;Noche;9;0.0;0.7;3.3;0.0;Cultivos;297.344;-9999.0;"5219243";Diario;2.0;15091.0;120
201742043947;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2017-12-15;"19:40";12;Diciembre;2017;8;Castilla y León;42;Soria;42020;Almazán;CL-101;67.8;1;Ascendente;2;Resto vías interurbanas;2;Autonómica;8;Jabalí;1;Silvestre;-2.47102;41.51642;POINT (-2.47102 41.51642);5;Viernes;Noche;10;0.6;0.4;8.2;4.3;Cultivos;1021.393;0.8445;"7705930";Diario;4.3;130.0;90
202033124276;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2020-10-27;"5:10";10;Octubre;2020;3;Asturias, Principado de;33;Asturias;33044;Oviedo;AS-116;1.5;2;Descendente;2;Resto vías interurbanas;2;Autonómica;8;Jabalí;1;Silvestre;-5.82922;43.30692;POINT (-5.82922 43.30692);2;Martes;Noche;82;3.4;9.2;19.0;1.2;Cultivos;786.778;21.6705;"7705930";Diario;14.1;24073.0;90
202131151760;0;No es un accidente de daños exclusivamente;1;Accidente con víctimas exclusivamente;0;0;1;2021-08-10;"1:10";8;Agosto;2021;15;Navarra, Comunidad Foral de;31;Navarra;31077;Corella;NA-161;2.25;2;Descendente;2;Resto vías interurbanas;2;Autonómica;17;Zorro;1;Silvestre;-1.80368;42.10158;POINT (-1.80368 42.10158);2;Martes;Noche;3;0.0;20.5;36.0;0.0;Cultivos;253.54;0.851;"5219243";Diario;28.25;5263.0;90
202027120371;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2020-11-16;"19:05";11;Noviembre;2020;12;Galicia;27;Lugo;0;;LU-862;78.4;1;Ascendente;2;Resto vías interurbanas;2;Autonómica;8;Jabalí;1;Silvestre;-7.62844;43.70694;POINT (-7.62844 43.70694);1;Lunes;Noche;1;0.0;11.7;16.2;7.1;Monte arbolado de plantación;0.0;0.0;"7705930";Diario;13.95;7702.0;90
201609002890;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2016-11-29;"22:10";11;Noviembre;2016;8;Castilla y León;9;Burgos;0;;N-120;122.95;2;Descendente;2;Resto vías interurbanas;1;Estatal;8;Jabalí;1;Silvestre;-3.80397;42.34806;POINT (-3.80397 42.34806);2;Martes;Noche;0;0.0;-2.5;8.2;5.1;Cultivos;916.334;11.1615;"7705930";Diario;2.8499999999999996;14181.0;120
201942100453;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2019-09-22;"21:08";9;Septiembre;2019;8;Castilla y León;42;Soria;0;;CL-116;41.0;1;Ascendente;2;Resto vías interurbanas;2;Autonómica;5;Corzo;1;Silvestre;-2.5984;41.47312;POINT (-2.5984 41.47312);7;Domingo;Noche;51;0.0;9.8;20.0;4.9;Cultivos;998.487;12.4525;"5220126";Finde;14.9;56.0;90
201822059271;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2018-12-11;"19:15";12;Diciembre;2018;2;Aragón;22;Huesca;0;;A-132;17.1;2;Descendente;2;Resto vías interurbanas;2;Autonómica;17;Zorro;1;Silvestre;-0.58323;42.22679;POINT (-0.58323 42.22679);2;Martes;Noche;13;0.0;1.6;9.2;6.8;Cultivos;572.867;19.677500000000002;"5219243";Diario;5.3999999999999995;9420.0;90
202105134804;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2021-05-14;"10:45";5;Mayo;2021;8;Castilla y León;5;Ávila;0;;AV-502;15.3;1;Ascendente;2;Resto vías interurbanas;2;Autonómica;5;Corzo;1;Silvestre;-4.43591;40.49084;POINT (-4.43591 40.49084);5;Viernes;Día;;0.0;9.8;23.4;0.0;Monte arbolado;592.14;-9999.0;"5220126";Diario;16.6;5024.0;80
201732038462;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2017-02-04;"20:40";2;Febrero;2017;12;Galicia;32;Ourense;32019;Carballiño, O;N-541;28.5;2;Descendente;2;Resto vías interurbanas;1;Estatal;8;Jabalí;1;Silvestre;-8.09463;42.42764;POINT (-8.09463 42.42764);6;Sábado;Noche;48;34.8;10.1;14.6;0.0;Cultivos;408.445;21.963;"7705930";Finde;12.35;2270.0;120
202147162761;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2021-11-02;"19:17";11;Noviembre;2021;8;Castilla y León;47;Valladolid;47085;Medina del Campo;VP-9901;9.312;2;Descendente;2;Resto vías interurbanas;3;Provincial, Cabildo/Consell;5;Corzo;1;Silvestre;-4.87763;41.40269;POINT (-4.87763 41.40269);2;Martes;Noche;12;0.6;5.5;11.9;0.0;Cultivos;697.322;-9999.0;"5220126";Diario;8.7;24106.0;80
202018113570;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2020-02-05;"15:10";2;Febrero;2020;1;Andalucía;18;Granada;0;;A-4200;8.794;2;Descendente;2;Resto vías interurbanas;2;Autonómica;20;Canino;2;Doméstico;-2.71805;37.57437;POINT (-2.71805 37.57437);3;Miércoles;Día;;0.0;0.5;15.6;7.4;Monte desarbolado;804.924;4.985;"";Diario;8.05;12736.0;80
201627010360;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2016-04-09;"22:00";4;Abril;2016;12;Galicia;27;Lugo;27010;Castro de Rei;N-640;73.6;1;Ascendente;2;Resto vías interurbanas;1;Estatal;5;Corzo;1;Silvestre;-7.41481;43.13209;POINT (-7.41481 43.13209);6;Sábado;Noche;4;1.0;6.2;12.2;2.3;Cultivos;668.734;13.6205;"5220126";Finde;9.2;11238.0;120
202150164884;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2021-03-20;"4:20";3;Marzo;2021;2;Aragón;50;Zaragoza;0;;A-2;247.0;1;Ascendente;1;Autopista y autovía;1;Estatal;8;Jabalí;1;Silvestre;-1.53857;41.40257;POINT (-1.53857 41.40257);6;Sábado;Noche;35;0.0;2.0;10.4;10.6;Monte desarbolado;717.429;-9999.0;"7705930";Finde;6.2;20172.0;120
202028120779;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2020-07-16;"1:00";7;Julio;2020;13;Madrid, Comunidad de;28;Madrid;28108;Pedrezuela;A-1;47.476;1;Ascendente;1;Autopista y autovía;1;Estatal;8;Jabalí;1;Silvestre;-3.60078;40.7593;POINT (-3.60078 40.7593);4;Jueves;Noche;23;0.0;16.5;32.7;13.4;Artificial;901.626;1.4615;"7705930";Diario;24.6;42560.0;120
201642018423;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2016-09-25;"21:05";9;Septiembre;2016;8;Castilla y León;42;Soria;0;;N-234;381.0;2;Descendente;2;Resto vías interurbanas;1;Estatal;8;Jabalí;1;Silvestre;-2.8092;41.80708;POINT (-2.8092 41.80708);7;Domingo;Noche;33;0.0;8.9;22.3;6.8;Cultivos;1069.092;2.204;"7705930";Finde;15.600000000000001;3025.0;120
201950105080;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2019-11-29;"23:30";11;Noviembre;2019;2;Aragón;50;Zaragoza;0;;CV-306;0.128;2;Descendente;2;Resto vías interurbanas;3;Provincial, Cabildo/Consell;23;Felino;2;Doméstico;-0.70167;41.33164;POINT (-0.70167 41.33164);5;Viernes;Noche;7;0.0;8.7;17.6;3.5;Cultivos;565.31;-9999.0;"2435035";Diario;13.15;17369.0;80
202136156501;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2021-02-24;"20:25";2;Febrero;2021;12;Galicia;36;Pontevedra;36017;Estrada, A;N-525;320.9;1;Ascendente;2;Resto vías interurbanas;1;Estatal;8;Jabalí;1;Silvestre;-8.40091;42.7747;POINT (-8.40091 42.7747);3;Miércoles;Noche;87;7.4;8.1;17.5;7.7;Cultivos;374.598;11.004999999999999;"7705930";Diario;12.8;6053.0;120
201627010555;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2016-03-06;"0:45";3;Marzo;2016;12;Galicia;27;Lugo;0;;LU-530;22.0;1;Ascendente;2;Resto vías interurbanas;2;Autonómica;8;Jabalí;1;Silvestre;-7.30974;43.02453;POINT (-7.30974 43.02453);7;Domingo;Noche;13;9.4;2.6;9.5;1.7;Cultivos;479.503;1.5045;"7705930";Finde;6.05;15845.0;90
202144161540;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2021-07-22;"5:44";7;Julio;2021;2;Aragón;44;Teruel;0;;N-232;168.801;1;Ascendente;2;Resto vías interurbanas;1;Estatal;8;Jabalí;1;Silvestre;-0.47463;41.23547;POINT (-0.47463 41.23547);4;Jueves;Noche;94;0.0;22.2;39.8;12.8;Cultivos;209.152;1.553;"7705930";Diario;31.0;5462.0;120
201749047119;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2017-09-11;"15:20";9;Septiembre;2017;8;Castilla y León;49;Zamora;0;;ZA-P-1407;38.95;2;Descendente;2;Resto vías interurbanas;3;Provincial, Cabildo/Consell;0;Animal no identificado;0;Animal no identificado;-6.11693;41.8973;POINT (-6.11693 41.8973);1;Lunes;Día;;0.0;11.2;26.2;11.1;Cultivos;733.993;3.3055000000000003;"";Diario;18.7;1388.0;80
202124147326;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2021-01-25;"10:45";1;Enero;2021;8;Castilla y León;24;León;0;;LE-420;47.3;1;Ascendente;2;Resto vías interurbanas;2;Autonómica;5;Corzo;1;Silvestre;-5.81634;42.69421;POINT (-5.81634 42.69421);1;Lunes;Día;;6.9;2.8;10.3;0.2;Monte arbolado;1065.73;9.893;"5220126";Diario;6.550000000000001;16721.0;80
202019114513;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2020-07-23;"22:15";7;Julio;2020;7;Castilla-La Mancha;19;Guadalajara;0;;CM-200;93.0;1;Ascendente;2;Resto vías interurbanas;2;Autonómica;5;Corzo;1;Silvestre;-2.91349;40.40297;POINT (-2.91349 40.40297);4;Jueves;Anochecer;;0.0;19.3;36.2;12.4;Cultivos;746.548;5.822;"5220126";Diario;27.75;4146.0;90
202027120089;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2020-05-10;"20:15";5;Mayo;2020;12;Galicia;27;Lugo;0;;N-120;477.0;1;Ascendente;2;Resto vías interurbanas;1;Estatal;20;Canino;2;Doméstico;-7.20149;42.39423;POINT (-7.20149 42.39423);7;Domingo;Día;;0.0;7.5;18.2;5.7;Monte desarbolado;465.184;-9999.0;"";Finde;12.85;7973.0;80
202116142571;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2021-08-03;"15:00";8;Agosto;2021;7;Castilla-La Mancha;16;Cuenca;0;;N-330;232.0;2;Descendente;2;Resto vías interurbanas;1;Estatal;5;Corzo;1;Silvestre;-1.32423;39.86803;POINT (-1.32423 39.86803);2;Martes;Día;;0.0;13.8;32.3;11.9;Cultivos;1075.503;9.853000000000002;"5220126";Diario;23.049999999999997;1027.0;120
201924088174;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2019-02-27;"9:00";2;Febrero;2019;8;Castilla y León;24;León;0;;LE-6204;3.7;2;Descendente;2;Resto vías interurbanas;3;Provincial, Cabildo/Consell;5;Corzo;1;Silvestre;-6.82004;42.4964;POINT (-6.82004 42.4964);3;Miércoles;Día;;0.0;4.0;20.2;10.1;Monte arbolado;706.913;-9999.0;"5220126";Diario;12.1;6830.0;80
201842072394;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2018-03-29;"19:30";3;Marzo;2018;8;Castilla y León;42;Soria;0;;SO-920;11.3;1;Ascendente;2;Resto vías interurbanas;2;Autonómica;5;Corzo;1;Silvestre;-3.04405;41.68564;POINT (-3.04405 41.68564);4;Jueves;Día;;2.2;3.9;10.2;7.3;Cultivos;1183.725;13.256;"5220126";Diario;7.05;4199.0;80
201719030749;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2017-08-25;"8:15";8;Agosto;2017;7;Castilla-La Mancha;19;Guadalajara;0;;N-320;219.1;1;Ascendente;2;Resto vías interurbanas;1;Estatal;8;Jabalí;1;Silvestre;-2.70962;40.48541;POINT (-2.70962 40.48541);5;Viernes;Día;;0.0;19.4;33.9;11.6;Cultivos;728.485;-9999.0;"7705930";Diario;26.65;2653.0;120
201609001593;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2016-04-17;"13:20";4;Abril;2016;8;Castilla y León;9;Burgos;0;;N-120;84.1;2;Descendente;2;Resto vías interurbanas;1;Estatal;5;Corzo;1;Silvestre;-3.37082;42.36376;POINT (-3.37082 42.36376);7;Domingo;Día;;0.0;5.0;14.4;0.0;Monte arbolado de plantación;821.26;14.019;"5220126";Finde;9.7;14181.0;120
202031121711;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2020-06-11;"19:10";6;Junio;2020;15;Navarra, Comunidad Foral de;31;Navarra;0;;NA-132B;1.0;1;Ascendente;2;Resto vías interurbanas;2;Autonómica;5;Corzo;1;Silvestre;-2.06783;42.64807;POINT (-2.06783 42.64807);4;Jueves;Día;;6.1;9.4;22.2;1.5;Cultivos;348.61;0.993;"5220126";Diario;15.8;14169.0;90
201937098163;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2019-05-09;"8:22";5;Mayo;2019;8;Castilla y León;37;Salamanca;0;;SA-200;5.85;2;Descendente;2;Resto vías interurbanas;2;Autonómica;8;Jabalí;1;Silvestre;-6.61292;40.5402;POINT (-6.61292 40.5402);4;Jueves;Día;;0.4;4.3;20.6;4.4;Monte arbolado adehesado;737.984;2.629;"7705930";Diario;12.450000000000001;845.0;80
201827062143;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2018-05-27;"22:15";5;Mayo;2018;12;Galicia;27;Lugo;0;;N-642;52.8;1;Ascendente;2;Resto vías interurbanas;1;Estatal;8;Jabalí;1;Silvestre;-7.4459;43.68125;POINT (-7.4459 43.68125);7;Domingo;Anochecer;;0.0;12.5;16.6;1.8;Monte arbolado de plantación;-999.0;-9999.0;"7705930";Finde;14.55;10392.0;120
201742044587;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2017-09-04;"11:30";9;Septiembre;2017;8;Castilla y León;42;Soria;0;;SO-P-2001;2.8;1;Ascendente;2;Resto vías interurbanas;3;Provincial, Cabildo/Consell;5;Corzo;1;Silvestre;-2.06644;41.80339;POINT (-2.06644 41.80339);1;Lunes;Día;;0.0;13.1;24.1;7.9;Monte arbolado;1120.194;0.495;"5220126";Diario;18.6;1182.0;80
201828063869;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2018-10-12;"8:15";10;Octubre;2018;13;Madrid, Comunidad de;28;Madrid;0;;M-222;5.6;1;Ascendente;2;Resto vías interurbanas;2;Autonómica;20;Canino;2;Doméstico;-3.233;40.18859;POINT (-3.233 40.18859);5;Viernes;Amanecer;;0.0;14.7;24.4;4.3;Cultivos;546.885;3.5115;"";Diario;19.549999999999997;31086.0;90
201724033618;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2017-04-09;"5:00";4;Abril;2017;8;Castilla y León;24;León;0;;LE-5404;4.8;2;Descendente;2;Resto vías interurbanas;3;Provincial, Cabildo/Consell;8;Jabalí;1;Silvestre;-6.08133;42.63241;POINT (-6.08133 42.63241);7;Domingo;Noche;95;0.0;2.7;20.0;0.0;Cultivos;902.651;0.6345000000000001;"7705930";Finde;11.35;13147.0;30
201949103919;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2019-02-18;"19:15";2;Febrero;2019;8;Castilla y León;49;Zamora;0;;N-525;92.4;2;Descendente;2;Resto vías interurbanas;1;Estatal;5;Corzo;1;Silvestre;-6.72975;42.03176;POINT (-6.72975 42.03176);1;Lunes;Anochecer;;11.4;3.8;8.3;0.0;Artificial;1015.519;3.9425;"5220126";Diario;6.050000000000001;2463.0;120
202133154125;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2021-09-23;"23:50";9;Septiembre;2021;3;Asturias, Principado de;33;Asturias;33004;Avilés;N-632;99.85;1;Ascendente;2;Resto vías interurbanas;1;Estatal;8;Jabalí;1;Silvestre;-5.94009;43.55046;POINT (-5.94009 43.55046);4;Jueves;Noche;96;0.0;13.2;20.3;2.2;Cultivos;0.0;0.0;"7705930";Diario;16.75;20052.0;100
201827063472;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2018-12-08;"0:20";12;Diciembre;2018;12;Galicia;27;Lugo;27065;Vilalba;N-634;627.8;1;Ascendente;2;Resto vías interurbanas;1;Estatal;8;Jabalí;1;Silvestre;-7.69953;43.27793;POINT (-7.69953 43.27793);6;Sábado;Noche;1;0.0;4.9;13.2;5.6;Monte arbolado de plantación;412.139;1.8105;"7705930";Finde;9.05;2618.0;120
201842072429;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2018-11-25;"19:50";11;Noviembre;2018;8;Castilla y León;42;Soria;0;;CL-116;31.9;1;Ascendente;2;Resto vías interurbanas;2;Autonómica;5;Corzo;1;Silvestre;-2.70469;41.47503;POINT (-2.70469 41.47503);7;Domingo;Noche;96;7.2;4.1;11.8;5.3;Cultivos;1107.185;2.635;"5220126";Finde;7.95;4199.0;90
201824060898;0;No es un accidente de daños exclusivamente;1;Accidente con víctimas exclusivamente;0;0;2;2018-12-09;"20:25";12;Diciembre;2018;8;Castilla y León;24;León;0;;N-VI;353.3;1;Ascendente;2;Resto vías interurbanas;1;Estatal;8;Jabalí;1;Silvestre;-6.28156;42.60421;POINT (-6.28156 42.60421);7;Domingo;Noche;3;0.0;3.5;16.3;0.0;Monte desarbolado;1148.563;21.5195;"7705930";Finde;9.9;13357.0;100
202032122336;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2020-06-16;"6:00";6;Junio;2020;12;Galicia;32;Ourense;32009;Barco de Valdeorras, O;N-120;454.854;2;Descendente;2;Resto vías interurbanas;1;Estatal;8;Jabalí;1;Silvestre;-6.98547;42.42475;POINT (-6.98547 42.42475);2;Martes;Noche;25;0.0;10.3;18.7;2.0;Cultivos;450.557;3.9749999999999996;"7705930";Diario;14.5;14044.0;100
201724032755;1;Accidente de daños materiales exclusivamente;0;No es un accidente con víctimas exclusivamente;0;0;0;2017-10-12;"20:00";10;Octubre;2017;8;Castilla y León;24;León;0;;CL-626;131.0;2;Descendente;2;Resto vías interurbanas;2;Autonómica;20;Canino;2;Doméstico;-5.25401;42.84108;POINT (-5.25401 42.84108);4;Jueves;Anochecer;;0.0;5.6;25.6;10.4;Monte desarbolado;1624.48;34.924499999999995;"";Diario;15.600000000000001;799.0;90
